"content","timestamp","post__pagename","post__timestamp","post__message","target__display","target__headline","target__url","target__description","target__image__src","target__image__label"
"""Fremover skal det ikke længere være muligt at betale, veksle eller få udleveret en 3.731kreddel i Danmark."" #StopClickBait","19-09-2018 17:30","B.T.","19-09-2018 17:06","Er det en god idé?","bt.dk","Pengeseddel bliver forbudt i Danmark","https://www.bt.dk/politik/folketinget-vil-forbyde-500-euroseddel-i-kamp-mod-hvidvask","","images/image_53.jpg","Billedet indeholder sandsynligvis: en eller flere personer"
"""Politiet har onsdag formiddag været massivt til stedet i boligkvarteret Askerød i Greve, hvor der i nat er blevet affyret flere skud."" #StopClickBait","19-09-2018 17:29","Ekstra Bladet","19-09-2018 13:11","Politiet har onsdag formiddag været massivt til stedet i boligkvarteret.","ekstrabladet.dk","Skud affyret i boligkvarter","https://ekstrabladet.dk/112/article7313590.ece","Læs mere her","images/image_54.jpg","Billedet indeholder sandsynligvis: en eller flere personer, bil og friluftsliv"
"""Milliardæren Karsten Ree mener, at hans ærgrelse over sine tab under finanskrisen gav ham kræft"" #StopClickBait","19-09-2018 13:13","Ekstra Bladet","19-09-2018 09:41","Milliardæren har sit eget bud på, hvorfor han fik kræft.","ekstrabladet.dk","Karsten Ree: Derfor fik jeg kræft","https://ekstrabladet.dk/flash/dkkendte/karsten-ree-blev-syg-finanskrisen-gav-mig-kraeft/7312171","","images/image_55.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"Se billede i kommentarerne. #StopClickBait","18-09-2018 21:24","B.T.","18-09-2018 07:30","Hvordan ville du reagere? 😳","bt.dk","Se billedet: 82 kroner for DET?!","https://www.bt.dk/forbrug/australier-bestiller-morgenmad-for-82-kr.-og-faar-lille-byg-det-selv-toast","Læs mere her.","images/image_56.jpg","Billedet indeholder sandsynligvis: en eller flere personer og folk, der sidder"
"Han er homoseksuel. #StopClickBait","15-09-2018 15:21","Ekstra Bladet","15-09-2018 11:27","Youtube-stjernen deler en stor hemmelighed i en ny video.","ekstrabladet.dk","Dansk stjerne springer ud","https://ekstrabladet.dk/flash/dkkendte/article7308224.ece","","images/image_57.jpg","Billedet indeholder sandsynligvis: en eller flere personer"
"Mash. #StopClickBait","11-09-2018 10:45","Avisen.dk","11-09-2018 09:01","Fødevarekontrollen har blandt andet måttet give en stribe indskærpelser for manglende sikring mod rotter, madrester, smuds og sorte belægninger på vægge, frysere og køleskabe i afdelingen i Aarhus.","avisen.dk","Adrr: Stor bøfkæde dumper i fødevarekontrol","https://www.avisen.dk/adrr-stor-boefkaede-dumper-i-foedevarekontrol_515267.aspx","Læs mere her.","images/image_58.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk, der sidder og indendørs"
"""Detailkæder som Kvickly og SuperBrugsen skal fremover ikke længere ansætte unge under 15 år til eksempelvis at håndtere flasker eller pakke varer."" #StopClickBait","10-09-2018 17:41","Ekstra Bladet","10-09-2018 15:07","Er det den rigtige vej at gå?","ekstrabladet.dk","Coop frygter mega bøder: Nu dropper de bestemt type medarbejdere","https://ekstrabladet.dk/nyheder/samfund/coop-frygter-mega-boeder-nu-dropper-de-bestemt-type-medarbejdere/7300464","Læs mere her","images/image_59.jpg","Billedet indeholder sandsynligvis: en eller flere personer og folk, der sidder"
"""En brand i en stor skrotbunke med biler har sendt en stor røgsky op i luften. Den kan ses fra store del af København, men politiet melder, at branden skulle være under kontrol"" #StopClickBait","10-09-2018 12:05","Ekstra Bladet","10-09-2018 11:15","En søjle af røg har mandagen igennem spredt sig i København.","ekstrabladet.dk","Kæmpe røgsøjle over København: Her er forklaringen","https://ekstrabladet.dk/112/kaempe-roegsoejle-over-koebenhavn-her-er-forklaringen/7300109","Læs mere her","images/image_60.jpg","Billedet indeholder sandsynligvis: sky, himmel, ocean og friluftsliv"
"""Kilden, der ønsker at være anonym, fortæller, at Nicklas Bendtner var på restaurenten og natklubben Lusso omkring klokken 1 natten til søndag."" #StopClickBait","09-09-2018 18:59","B.T.","09-09-2018 18:55","Er Bendtner færdig på det danske landshold, hvis han bliver dømt? 🤔","bt.dk","Her var Bendtner inden overfaldet på taxachaufføren","https://www.bt.dk/fodbold/her-var-bendtner-inden-overfaldet-paa-taxachauffoeren","","images/image_61.jpg","Billedet indeholder sandsynligvis: en eller flere personer, striber, hat og nærbillede"
"""- Alt afhængigt af, hvor mange diamanter der er på sidestykket, og hvem der har designet ringen, vil jeg vurdere, at ringen koster mellem 350.000 kroner og 700.000 kroner, siger Katrin Sørensen."" #StopClickBait","09-09-2018 16:54","Ekstra Bladet","09-09-2018 16:44","Voldsomt 😳","ekstrabladet.dk","Se Christophers vilde gave til kæresten: Så meget kostede den","https://ekstrabladet.dk/flash/dkkendte/se-christophers-vilde-gave-til-kaeresten-saa-meget-kostede-den/7299173","Læs mere her","images/image_62.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk, der står og jakkesæt"
"Type 1 diabetes. #StopClickBait","08-09-2018 20:10","B.T.","08-09-2018 19:33","Hun tror selv, at sygdommen har været medvirkende til, at hun i dag er Danmarks yngste borgmester","bt.dk","Christina Krzyrosiak Hansen har frygtet sygdom: 'Den skal ikke holde mig tilbage fra noget her i livet'","https://www.bt.dk/politik/christina-krzyrosiak-hansen-har-frygtet-sygdom-den-skal-ikke-holde-mig-tilbage-fra","Læs mere her.","images/image_63.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"Borrelia. #StopClickBait","08-09-2018 13:01","Avisen.dk","07-09-2018 11:08","Forretningsmanden Christian Stadil sender en stor tak til de ansatte på Rigshospitalet.","avisen.dk","Kendt rigmand ramt af frygtet sygdom: Nu hylder han hospitalsansatte","https://www.avisen.dk/dansk-kendis-ramt-af-frygtet-sygdom-nu-hylder-han-h_514725.aspx","Læs mere her.","images/image_64.jpg","Billedet indeholder sandsynligvis: en eller flere personer, briller, jakkesæt og nærbillede"
"Hængning. #StopClickBait","07-09-2018 10:08","B.T.","06-09-2018 17:15","Retsmedicinere slået fast, at den 20-årige Instagram-influencer døde af.","bt.dk","20-årig australsk kvinde fundet død på luksusyacht: Nu er dødsårsagen fastslået","https://www.bt.dk/udland/20-aarig-australsk-kvinde-fundet-doed-paa-luksusyacht-nu-er-doedsaarsagen","Læs mere her.","images/image_65.jpg","Billedet indeholder sandsynligvis: ocean, himmel, friluftsliv, vand og natur"
"""Den danske energisektor kan blive særdeles hårdt ramt af cyberangreb. Truslen fra kriminelle hackere, der i sidste ende kan true forsyningssikkerheden, er nemlig ""meget høj""."" #StopClickBait","06-09-2018 23:51","B.T.","06-09-2018 11:40","Truslen er ganske alvorlig.","bt.dk","Skræmmende scenarie truer Danmark: 'Vil forvolde stor skade'","https://www.bt.dk/krimi/cybertruslen-mod-den-danske-energisektor-er-meget-hoej","","images/image_66.jpg","Billedet indeholder sandsynligvis: himmel og friluftsliv"
"Tillad os at præsentere Kolding. #StopClickBait","06-09-2018 23:49","Ekstra Bladet","06-09-2018 23:17","Det svinger meget fra kommune til kommune, hvor mange der får konstateret klamydia","ekstrabladet.dk","Her er Danmarks klamydia-hovedstad: - Det er et kæmpe problem","https://ekstrabladet.dk/nyheder/samfund/her-er-danmarks-klamydia-hovedstad-det-er-et-kaempe-problem/7296104","Læs mere her","images/image_67.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"""En ny undersøgelse viser, at brød fra dyre bagerforretninger som Lagkagehuset, Meyers og Emmerys indeholder langt mere salt end billigt brød fra supermarkedet."" #StopClickBait","06-09-2018 23:06","B.T.","05-09-2018 22:40","Kender du nogen, der skal læse med? 👀🍞🥐🥖","bt.dk","Eksperter slår alarm:Luksusbager-brød kan være farlige for helbreddet","https://www.bt.dk/samfund/dyrt-gourmetbroed-fra-lagkagehuset-og-meyers-er-rene-saltbomber","Læs mere her.","images/image_68.jpg","Billedet indeholder sandsynligvis: plante og mad"
"""Efter 18 år er det slut for verdens mest solgte spillekonsol i historien, Playstation 2."" #StopClickBait","05-09-2018 18:40","Ekstra Bladet","05-09-2018 18:01","Så er det slut!","ekstrabladet.dk","Sony lukker ned for legendarisk spillekonsol","https://ekstrabladet.dk/nyheder/samfund/saa-er-det-slut-sony-lukker-ned-for-legendarisk-spillekonsol/7292488","","images/image_69.jpg","Billedet indeholder sandsynligvis: en eller flere personer"
"""Hvis du kører rundt i en Toyota Prius Hybrid, en Toyota Prius Plug-in Hybrid eller en Toyota C-HR Hybrid, så er der god grund til at læse med her. Japanske Toyota har netop meldt ud, at der er problemer med motorledningsnettet i 1.030.000 af disse type biler på verdensplan. Derfor vil de blive tilbagekaldt. Også i Danmark."" #StopClickBait","05-09-2018 17:41","Ekstra Bladet","05-09-2018 15:33","Bilgiganten er blevet tvunget til at trække 1.030.000 biler tilbage.","ekstrabladet.dk","Bilkæmpe tilbagekalder én million biler: Tusindvis i Danmark","https://ekstrabladet.dk/biler/bilkaempe-tilbagekalder-en-million-biler-tusindvis-i-danmark/7293919","Læs mere her","images/image_70.jpg","Billedet indeholder sandsynligvis: bil og friluftsliv"
"""Det kan være at tænke på noget helt andet. Jeg tænker faktisk tit på lamper. Det er PH-lamper, det er nogle standardlamper, og så tænker jeg på mine egne lamper og lamper, jeg har set gennem tiden. Det er lidt forskelligt."" #StopClickBait","05-09-2018 17:01","Ekstra Bladet","05-09-2018 16:10","Den gæve nordjyde Mathias har sin helt egen måde at styre sin egen ophidselse på 🤔 💡","ekstrabladet.dk","Dansk realityfyr: Sådan holder jeg længere i sengen","https://ekstrabladet.dk/flash/dkkendte/dansk-realityfyr-saadan-holder-jeg-laengere-i-sengen/7292912","","images/image_71.jpg","Billedet indeholder sandsynligvis: en eller flere personer, tekst og friluftsliv"
"""Det mexicanske ferieparadis Cancun."" #StopClickBait","26-08-2018 20:40","B.T.","26-08-2018 18:40","Alene i denne uge er 8 lig fundet på gaden. Heraf to, som var skåret i småstykker og smidt i plastsække.","bt.dk","Lig flyder i gaderne i ferieparadis","https://www.bt.dk/udland/lig-flyder-i-gaderne-i-ferieparadis","","images/image_72.jpg","Billedet indeholder sandsynligvis: en eller flere personer, ocean, friluftsliv og vand"
"""Australske Jessica O'Neill tager næsten 400 kroner for en times krammeri."" #StopClickBait","25-08-2018 15:32","Ekstra Bladet","25-08-2018 15:21","- Til tider er førstegangsbesøgende nervøse, men når vi først putter, slapper de af.","ekstrabladet.dk","Professionel krammer og mor til tre: Her er hendes timepris","https://ekstrabladet.dk/nyheder/samfund/professionel-krammer-og-mor-til-tre-her-er-hendes-timepris/7279877","","images/image_73.jpg","Billedet indeholder sandsynligvis: en eller flere personer"
"""60 gange i løbet af august måned har Lægeklinikken Kolding oplevet, at patienter udebliver fra en tid uden at give besked. Sygeplejersken i klinikken kalder det »uartigt«, skriver JydskeVestkysten."" #StopClickBait","24-08-2018 22:46","B.T.","24-08-2018 22:23","Hun har fået nok","bt.dk","Sygeplejerske om udbredt fænomen: Det er uartigt","https://www.bt.dk/samfund/sygeplejerske-om-udbredt-faenomen-det-er-uartigt","","images/image_74.jpg","Billedet indeholder sandsynligvis: en eller flere personer"
"""Flere lande må vaccinere mod mæslinger, siger Verdenssundhedsorganisationen efter stigning i antal smittede."" #StopClickBait","20-08-2018 23:38","B.T.","20-08-2018 21:15","Har ført til adskillige dødsfald","bt.dk","Smitsom sygdom spreder sig over Europa","https://www.bt.dk/udland/maeslinger-breder-sig-i-europa","","images/image_75.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"""Tilsyneladende er det kun Vendsyssel og Lolland-Falster, der får en tør søndag. Alle andre kan se frem til regnvejr, der vil vare flere timer. "" #StopClickBait","12-08-2018 14:54","B.T.","12-08-2018 12:29","Hvad mener du om den nye vejrprognose? 🤔☔","bt.dk","Nu kommer regnen: Vand til næsten alle - men her slipper de","https://www.bt.dk/danmark/nu-kommer-regnen-vand-til-naesten-alle-men-her-slipper-de","Læs mere her.","images/image_76.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk, der går, sko og friluftsliv"
"""Nu er jeg arbejdstager og lever af at være konsulent på industrikøkkener"" #StopClickBait","11-08-2018 14:24","Avisen.dk","08-08-2018 11:03","Amin Skov kæmper fortsat for en ny version af den danske model.","avisen.dk","Blev landskendt med Vejlegården: Det laver Amin Skov i dag","https://www.avisen.dk/amin-skov-blev-landskendt-med-vejlegaarden-i-dag-er_510020.aspx","Læs mere her.","images/image_77.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"De får kage ... #StopClickBait","06-08-2018 18:25","Avisen.dk","06-08-2018 14:06","1.200 Jysk-ansatte i Danmark får i næste uge en erkendtlighed i forbindelse med grundlæggerens 70 års fødselsdag.","avisen.dk","Lars Larsen fejrer stor fødselsdag: Sådan belønner han de ansatte","https://www.avisen.dk/lars-larsen_509774.aspx","Læs mere her.","images/image_78.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"En sød pige, der kiggede hans retning og smilte til ham. #StopClickBait","04-08-2018 18:05","B.T.","04-08-2018 07:45","'Jeg skulle have reageret der'","bt.dk","Anders efterlyser en særlig person fra sin togtur","https://www.bt.dk/samfund/anders-efterlyser-en-saerlig-person-fra-toget-jeg-skulle-have-reageret-noget-foer","Læs mere her.","images/image_79.jpg","Billedet indeholder sandsynligvis: himmel og friluftsliv"
"De havde sex. #StopClickBait","30-07-2018 17:17","B.T.","30-07-2018 17:12","Politiet gjorde af gode grunde ikke mere ved sagen. 🤣","bt.dk","Bekymret borger hørte skrigende kvinde og ringede 112: Politiet fik nok et smil på læben, da de kom frem","https://www.bt.dk/danmark/bekymret-borger-hoerte-skrigende-kvinde-og-ringede-112-politiet-fik-nok-et-smil","Læs mere her.","images/image_80.jpg","Billedet indeholder sandsynligvis: friluftsliv"
"""'Selv om himmel og jord står i et, er der nogen, der kører alt for stærkt. 28 blev blitzet for at køre for stærkt på Tøndervej. Af dem fik 3 et klip i kørekortet. Højeste hastighed 119 km i timen,' skriver politikredsen i tweetet."" #StopClickBait","29-07-2018 13:33","B.T.","29-07-2018 06:36","Politiet er i chok over danske bilister","bt.dk","'Det er groft uforsvarligt'","https://www.bt.dk/danmark/politiet-i-chok-over-danskere-det-er-groft-uforsvarligt","","images/image_81.jpg","Billedet indeholder sandsynligvis: himmel, bil og friluftsliv"
"""Det viser sig, at over 100 bændelormsæg gemte sig inde i den lille piges hjerne."" #StopClickBait","26-07-2018 11:48","","","","bt.dk","8-årig døjede med hovedpine og anfald - lægerne gjorde chokerende fund","https://www.bt.dk/udland/8-aarig-doejede-med-hovedpine-og-anfald-laegerne-gjorde-chokerende-fund","Læs mere her.","images/image_82.jpg","Ingen automatisk alternativ tekst tilgængelig."
"""I det nyanlagte liebhaverkvarter i Nordhavnen i København, hvor nogle af Danmarks dyreste lejligheder ligger, fraflytter folk deres boliger, fordi unge mennesker hærger området om natten."" #StopClickBait","26-07-2018 02:06","B.T.","25-07-2018 22:15","Mange er allerede flyttet.","bt.dk","Unge terroriserer\n\nliebhaverkvarter:","https://www.bt.dk/samfund/unge-terroriserer-liebhaverkvarter-i-koebenhavn-mange-er-allerede-flyttet","","images/image_83.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk på scenen, menneskemængde, hat og friluftsliv"
"""For ifølge TV3 SPORT’s oplysninger er Superliga-nedrykkerne fra Lyngby tæt på at tilknytte angriberen Nicki Bille."" #StopClickBait","25-07-2018 22:33","TV3 Sport Superliga","25-07-2018 22:31","Ready, aim, FIRE! Nicki Bille er på vej tilbage til dansk fodbold - med alt hvad det indebærer.","tv3sport.dk","Transferbombe: Nicki Bille tilbage i dansk fodbold","https://www.tv3sport.dk/sport/fodbold/nyheder/transferbombe-nicki-bille-tilbage-i-dansk-fodbold","Fodbold-globetrotteren Nicki Bille er meget tæt på at kunne kalde sig Lyngby-spiller","images/image_84.jpg","Billedet indeholder sandsynligvis: en eller flere personer og friluftsliv"
"""Salling Group A/S tilbagekalder, via Fødevarestyrelsen, ØGO Creme Fraiche økologisk dressing. Det skriver Fødevarestyrelsen i en pressemeddelelse."" #StopClickBait","25-07-2018 13:44","Smiley-Rapporten","25-07-2018 12:18","Av for sa**n!","newsbreak.dk","Spis den ikke: Dressing med glasskår tilbagekaldes","https://newsbreak.dk/glaspartikler-faar-dressing-tilbagekaldt/","Fødevaresikkerhed","images/image_85.jpg","Ingen automatisk alternativ tekst tilgængelig."
